student_id,program_course_id,assessment_id,student_score,assessment_total_score
492,42,1,2.80,5
492,42,7,2.80,5
492,42,8,2.80,5
492,42,12,19.60,35
492,42,13,19.60,35
492,42,19,8.40,15
492,43,1,3.40,5
492,43,7,3.40,5
492,43,8,3.40,5
492,43,12,23.80,35
492,43,13,23.80,35
492,43,19,10.20,15
493,38,1,3.65,5
493,38,7,3.65,5
493,38,8,3.65,5
493,38,12,25.55,35
493,38,13,25.55,35
493,38,19,10.95,15
493,39,1,4.20,5
493,39,7,4.20,5
493,39,8,4.20,5
493,39,12,29.40,35
493,39,13,29.40,35
493,39,19,12.60,15
493,40,1,3.45,5
493,40,7,3.45,5
493,40,8,3.45,5
493,40,12,24.15,35
493,40,13,24.15,35
493,40,19,10.35,15
493,41,1,4.30,5
493,41,7,4.30,5
493,41,8,4.30,5
493,41,12,30.10,35
493,41,13,30.10,35
493,41,19,12.90,15
493,42,1,1.80,5
493,42,7,1.80,5
493,42,8,1.80,5
493,42,12,12.60,35
493,42,13,12.60,35
493,42,19,5.40,15
493,43,1,1.15,5
493,43,7,1.15,5
493,43,8,1.15,5
493,43,12,8.05,35
493,43,13,8.05,35
493,43,19,3.45,15
494,38,1,4.80,5
494,38,7,4.80,5
494,38,8,4.80,5
494,38,12,33.60,35
494,38,13,33.60,35
494,38,19,14.40,15
494,39,1,,5
494,39,7,,5
494,39,8,,5
494,39,12,,35
494,39,13,,35
494,39,19,,15
494,40,1,4.75,5
494,40,7,4.75,5
494,40,8,4.75,5
494,40,12,33.25,35
494,40,13,33.25,35
494,40,19,14.25,15
494,41,1,3.65,5
494,41,7,3.65,5
494,41,8,3.65,5
494,41,12,25.55,35
494,41,13,25.55,35
494,41,19,10.95,15
494,42,1,1.55,5
494,42,7,1.55,5
494,42,8,1.55,5
494,42,12,10.85,35
494,42,13,10.85,35
494,42,19,4.65,15
494,43,1,1.35,5
494,43,7,1.35,5
494,43,8,1.35,5
494,43,12,9.45,35
494,43,13,9.45,35
494,43,19,4.05,15
495,38,1,,5
495,38,7,,5
495,38,8,,5
495,38,12,,35
495,38,13,,35
495,38,19,,15
495,39,1,1.95,5
495,39,7,1.95,5
495,39,8,1.95,5
495,39,12,13.65,35
495,39,13,13.65,35
495,39,19,5.85,15
495,40,1,1.95,5
495,40,7,1.95,5
495,40,8,1.95,5
495,40,12,13.65,35
495,40,13,13.65,35
495,40,19,5.85,15
495,41,1,4.70,5
495,41,7,4.70,5
495,41,8,4.70,5
495,41,12,32.90,35
495,41,13,32.90,35
495,41,19,14.10,15
495,42,1,1.80,5
495,42,7,1.80,5
495,42,8,1.80,5
495,42,12,12.60,35
495,42,13,12.60,35
495,42,19,5.40,15
495,43,1,4.05,5
495,43,7,4.05,5
495,43,8,4.05,5
495,43,12,28.35,35
495,43,13,28.35,35
495,43,19,12.15,15
496,38,1,3.50,5
496,38,7,3.50,5
496,38,8,3.50,5
496,38,12,24.50,35
496,38,13,24.50,35
496,38,19,10.50,15
496,39,1,4.55,5
496,39,7,4.55,5
496,39,8,4.55,5
496,39,12,31.85,35
496,39,13,31.85,35
496,39,19,13.65,15
496,40,1,0.45,5
496,40,7,0.45,5
496,40,8,0.45,5
496,40,12,3.15,35
496,40,13,3.15,35
496,40,19,1.35,15
496,41,1,1.90,5
496,41,7,1.90,5
496,41,8,1.90,5
496,41,12,13.30,35
496,41,13,13.30,35
496,41,19,5.70,15
496,42,1,3.90,5
496,42,7,3.90,5
496,42,8,3.90,5
496,42,12,27.30,35
496,42,13,27.30,35
496,42,19,11.70,15
496,43,1,4.00,5
496,43,7,4.00,5
496,43,8,4.00,5
496,43,12,28.00,35
496,43,13,28.00,35
496,43,19,12.00,15
497,38,1,2.15,5
497,38,7,2.15,5
497,38,8,2.15,5
497,38,12,15.05,35
497,38,13,15.05,35
497,38,19,6.45,15
497,39,1,,5
497,39,7,,5
497,39,8,,5
497,39,12,,35
497,39,13,,35
497,39,19,,15
497,40,1,2.40,5
497,40,7,2.40,5
497,40,8,2.40,5
497,40,12,16.80,35
497,40,13,16.80,35
497,40,19,7.20,15
497,41,1,4.55,5
497,41,7,4.55,5
497,41,8,4.55,5
497,41,12,31.85,35
497,41,13,31.85,35
497,41,19,13.65,15
497,42,1,,5
497,42,7,,5
497,42,8,,5
497,42,12,,35
497,42,13,,35
497,42,19,,15
497,43,1,,5
497,43,7,,5
497,43,8,,5
497,43,12,,35
497,43,13,,35
497,43,19,,15
498,38,1,3.60,5
498,38,7,3.60,5
498,38,8,3.60,5
498,38,12,25.20,35
498,38,13,25.20,35
498,38,19,10.80,15
498,39,1,2.70,5
498,39,7,2.70,5
498,39,8,2.70,5
498,39,12,18.90,35
498,39,13,18.90,35
498,39,19,8.10,15
498,40,1,3.35,5
498,40,7,3.35,5
498,40,8,3.35,5
498,40,12,23.45,35
498,40,13,23.45,35
498,40,19,10.05,15
498,41,1,,5
498,41,7,,5
498,41,8,,5
498,41,12,,35
498,41,13,,35
498,41,19,,15
498,42,1,4.30,5
498,42,7,4.30,5
498,42,8,4.30,5
498,42,12,30.10,35
498,42,13,30.10,35
498,42,19,12.90,15
498,43,1,2.20,5
498,43,7,2.20,5
498,43,8,2.20,5
498,43,12,15.40,35
498,43,13,15.40,35
498,43,19,6.60,15
499,38,1,4.15,5
499,38,7,4.15,5
499,38,8,4.15,5
499,38,12,29.05,35
499,38,13,29.05,35
499,38,19,12.45,15
499,39,1,4.05,5
499,39,7,4.05,5
499,39,8,4.05,5
499,39,12,28.35,35
499,39,13,28.35,35
499,39,19,12.15,15
499,40,1,4.50,5
499,40,7,4.50,5
499,40,8,4.50,5
499,40,12,31.50,35
499,40,13,31.50,35
499,40,19,13.50,15
499,41,1,2.65,5
499,41,7,2.65,5
499,41,8,2.65,5
499,41,12,18.55,35
499,41,13,18.55,35
499,41,19,7.95,15
499,42,1,4.20,5
499,42,7,4.20,5
499,42,8,4.20,5
499,42,12,29.40,35
499,42,13,29.40,35
499,42,19,12.60,15
499,43,1,4.30,5
499,43,7,4.30,5
499,43,8,4.30,5
499,43,12,30.10,35
499,43,13,30.10,35
499,43,19,12.90,15
500,38,1,4.35,5
500,38,7,4.35,5
500,38,8,4.35,5
500,38,12,30.45,35
500,38,13,30.45,35
500,38,19,13.05,15
500,39,1,2.10,5
500,39,7,2.10,5
500,39,8,2.10,5
500,39,12,14.70,35
500,39,13,14.70,35
500,39,19,6.30,15
500,40,1,4.25,5
500,40,7,4.25,5
500,40,8,4.25,5
500,40,12,29.75,35
500,40,13,29.75,35
500,40,19,12.75,15
500,41,1,,5
500,41,7,,5
500,41,8,,5
500,41,12,,35
500,41,13,,35
500,41,19,,15
500,42,1,2.80,5
500,42,7,2.80,5
500,42,8,2.80,5
500,42,12,19.60,35
500,42,13,19.60,35
500,42,19,8.40,15
500,43,1,3.30,5
500,43,7,3.30,5
500,43,8,3.30,5
500,43,12,23.10,35
500,43,13,23.10,35
500,43,19,9.90,15
501,38,1,3.45,5
501,38,7,3.45,5
501,38,8,3.45,5
501,38,12,24.15,35
501,38,13,24.15,35
501,38,19,10.35,15
501,39,1,4.00,5
501,39,7,4.00,5
501,39,8,4.00,5
501,39,12,28.00,35
501,39,13,28.00,35
501,39,19,12.00,15
501,40,1,3.70,5
501,40,7,3.70,5
501,40,8,3.70,5
501,40,12,25.90,35
501,40,13,25.90,35
501,40,19,11.10,15
501,41,1,4.50,5
501,41,7,4.50,5
501,41,8,4.50,5
501,41,12,31.50,35
501,41,13,31.50,35
501,41,19,13.50,15
501,42,1,3.05,5
501,42,7,3.05,5
501,42,8,3.05,5
501,42,12,21.35,35
501,42,13,21.35,35
501,42,19,9.15,15
501,43,1,3.50,5
501,43,7,3.50,5
501,43,8,3.50,5
501,43,12,24.50,35
501,43,13,24.50,35
501,43,19,10.50,15
502,38,1,4.75,5
502,38,7,4.75,5
502,38,8,4.75,5
502,38,12,33.25,35
502,38,13,33.25,35
502,38,19,14.25,15
502,39,1,2.30,5
502,39,7,2.30,5
502,39,8,2.30,5
502,39,12,16.10,35
502,39,13,16.10,35
502,39,19,6.90,15
502,40,1,,5
502,40,7,,5
502,40,8,,5
502,40,12,,35
502,40,13,,35
502,40,19,,15
502,41,1,3.75,5
502,41,7,3.75,5
502,41,8,3.75,5
502,41,12,26.25,35
502,41,13,26.25,35
502,41,19,11.25,15
502,42,1,0.55,5
502,42,7,0.55,5
502,42,8,0.55,5
502,42,12,3.85,35
502,42,13,3.85,35
502,42,19,1.65,15
502,43,1,4.00,5
502,43,7,4.00,5
502,43,8,4.00,5
502,43,12,28.00,35
502,43,13,28.00,35
502,43,19,12.00,15
503,38,1,,5
503,38,7,,5
503,38,8,,5
503,38,12,,35
503,38,13,,35
503,38,19,,15
503,39,1,3.30,5
503,39,7,3.30,5
503,39,8,3.30,5
503,39,12,23.10,35
503,39,13,23.10,35
503,39,19,9.90,15
503,40,1,3.80,5
503,40,7,3.80,5
503,40,8,3.80,5
503,40,12,26.60,35
503,40,13,26.60,35
503,40,19,11.40,15
503,41,1,2.40,5
503,41,7,2.40,5
503,41,8,2.40,5
503,41,12,16.80,35
503,41,13,16.80,35
503,41,19,7.20,15
503,42,1,3.55,5
503,42,7,3.55,5
503,42,8,3.55,5
503,42,12,24.85,35
503,42,13,24.85,35
503,42,19,10.65,15
503,43,1,2.05,5
503,43,7,2.05,5
503,43,8,2.05,5
503,43,12,14.35,35
503,43,13,14.35,35
503,43,19,6.15,15
504,38,1,1.75,5
504,38,7,1.75,5
504,38,8,1.75,5
504,38,12,12.25,35
504,38,13,12.25,35
504,38,19,5.25,15
504,39,1,4.45,5
504,39,7,4.45,5
504,39,8,4.45,5
504,39,12,31.15,35
504,39,13,31.15,35
504,39,19,13.35,15
504,40,1,0.80,5
504,40,7,0.80,5
504,40,8,0.80,5
504,40,12,5.60,35
504,40,13,5.60,35
504,40,19,2.40,15
504,41,1,3.55,5
504,41,7,3.55,5
504,41,8,3.55,5
504,41,12,24.85,35
504,41,13,24.85,35
504,41,19,10.65,15
504,42,1,3.75,5
504,42,7,3.75,5
504,42,8,3.75,5
504,42,12,26.25,35
504,42,13,26.25,35
504,42,19,11.25,15
504,43,1,4.15,5
504,43,7,4.15,5
504,43,8,4.15,5
504,43,12,29.05,35
504,43,13,29.05,35
504,43,19,12.45,15
505,38,1,2.60,5
505,38,7,2.60,5
505,38,8,2.60,5
505,38,12,18.20,35
505,38,13,18.20,35
505,38,19,7.80,15
505,39,1,2.60,5
505,39,7,2.60,5
505,39,8,2.60,5
505,39,12,18.20,35
505,39,13,18.20,35
505,39,19,7.80,15
505,40,1,3.10,5
505,40,7,3.10,5
505,40,8,3.10,5
505,40,12,21.70,35
505,40,13,21.70,35
505,40,19,9.30,15
505,41,1,3.05,5
505,41,7,3.05,5
505,41,8,3.05,5
505,41,12,21.35,35
505,41,13,21.35,35
505,41,19,9.15,15
505,42,1,4.15,5
505,42,7,4.15,5
505,42,8,4.15,5
505,42,12,29.05,35
505,42,13,29.05,35
505,42,19,12.45,15
505,43,1,3.30,5
505,43,7,3.30,5
505,43,8,3.30,5
505,43,12,23.10,35
505,43,13,23.10,35
505,43,19,9.90,15
506,38,1,4.45,5
506,38,7,4.45,5
506,38,8,4.45,5
506,38,12,31.15,35
506,38,13,31.15,35
506,38,19,13.35,15
506,39,1,2.60,5
506,39,7,2.60,5
506,39,8,2.60,5
506,39,12,18.20,35
506,39,13,18.20,35
506,39,19,7.80,15
506,40,1,3.70,5
506,40,7,3.70,5
506,40,8,3.70,5
506,40,12,25.90,35
506,40,13,25.90,35
506,40,19,11.10,15
506,41,1,4.70,5
506,41,7,4.70,5
506,41,8,4.70,5
506,41,12,32.90,35
506,41,13,32.90,35
506,41,19,14.10,15
506,42,1,4.40,5
506,42,7,4.40,5
506,42,8,4.40,5
506,42,12,30.80,35
506,42,13,30.80,35
506,42,19,13.20,15
506,43,1,2.50,5
506,43,7,2.50,5
506,43,8,2.50,5
506,43,12,17.50,35
506,43,13,17.50,35
506,43,19,7.50,15
507,38,1,4.85,5
507,38,7,4.85,5
507,38,8,4.85,5
507,38,12,33.95,35
507,38,13,33.95,35
507,38,19,14.55,15
507,39,1,1.60,5
507,39,7,1.60,5
507,39,8,1.60,5
507,39,12,11.20,35
507,39,13,11.20,35
507,39,19,4.80,15
507,40,1,3.95,5
507,40,7,3.95,5
507,40,8,3.95,5
507,40,12,27.65,35
507,40,13,27.65,35
507,40,19,11.85,15
507,41,1,2.60,5
507,41,7,2.60,5
507,41,8,2.60,5
507,41,12,18.20,35
507,41,13,18.20,35
507,41,19,7.80,15
507,42,1,3.50,5
507,42,7,3.50,5
507,42,8,3.50,5
507,42,12,24.50,35
507,42,13,24.50,35
507,42,19,10.50,15
507,43,1,4.55,5
507,43,7,4.55,5
507,43,8,4.55,5
507,43,12,31.85,35
507,43,13,31.85,35
507,43,19,13.65,15
508,38,1,2.70,5
508,38,7,2.70,5
508,38,8,2.70,5
508,38,12,18.90,35
508,38,13,18.90,35
508,38,19,8.10,15
508,39,1,2.95,5
508,39,7,2.95,5
508,39,8,2.95,5
508,39,12,20.65,35
508,39,13,20.65,35
508,39,19,8.85,15
508,40,1,4.05,5
508,40,7,4.05,5
508,40,8,4.05,5
508,40,12,28.35,35
508,40,13,28.35,35
508,40,19,12.15,15
508,41,1,4.25,5
508,41,7,4.25,5
508,41,8,4.25,5
508,41,12,29.75,35
508,41,13,29.75,35
508,41,19,12.75,15
508,42,1,3.55,5
508,42,7,3.55,5
508,42,8,3.55,5
508,42,12,24.85,35
508,42,13,24.85,35
508,42,19,10.65,15
508,43,1,3.80,5
508,43,7,3.80,5
508,43,8,3.80,5
508,43,12,26.60,35
508,43,13,26.60,35
508,43,19,11.40,15
509,38,1,3.15,5
509,38,7,3.15,5
509,38,8,3.15,5
509,38,12,22.05,35
509,38,13,22.05,35
509,38,19,9.45,15
509,39,1,3.10,5
509,39,7,3.10,5
509,39,8,3.10,5
509,39,12,21.70,35
509,39,13,21.70,35
509,39,19,9.30,15
509,40,1,2.95,5
509,40,7,2.95,5
509,40,8,2.95,5
509,40,12,20.65,35
509,40,13,20.65,35
509,40,19,8.85,15
509,41,1,1.15,5
509,41,7,1.15,5
509,41,8,1.15,5
509,41,12,8.05,35
509,41,13,8.05,35
509,41,19,3.45,15
509,42,1,4.20,5
509,42,7,4.20,5
509,42,8,4.20,5
509,42,12,29.40,35
509,42,13,29.40,35
509,42,19,12.60,15
509,43,1,3.85,5
509,43,7,3.85,5
509,43,8,3.85,5
509,43,12,26.95,35
509,43,13,26.95,35
509,43,19,11.55,15
510,38,1,4.00,5
510,38,7,4.00,5
510,38,8,4.00,5
510,38,12,28.00,35
510,38,13,28.00,35
510,38,19,12.00,15
510,39,1,4.05,5
510,39,7,4.05,5
510,39,8,4.05,5
510,39,12,28.35,35
510,39,13,28.35,35
510,39,19,12.15,15
510,40,1,3.70,5
510,40,7,3.70,5
510,40,8,3.70,5
510,40,12,25.90,35
510,40,13,25.90,35
510,40,19,11.10,15
510,41,1,,5
510,41,7,,5
510,41,8,,5
510,41,12,,35
510,41,13,,35
510,41,19,,15
510,42,1,0.90,5
510,42,7,0.90,5
510,42,8,0.90,5
510,42,12,6.30,35
510,42,13,6.30,35
510,42,19,2.70,15
510,43,1,4.35,5
510,43,7,4.35,5
510,43,8,4.35,5
510,43,12,30.45,35
510,43,13,30.45,35
510,43,19,13.05,15
511,38,1,2.90,5
511,38,7,2.90,5
511,38,8,2.90,5
511,38,12,20.30,35
511,38,13,20.30,35
511,38,19,8.70,15
511,39,1,2.45,5
511,39,7,2.45,5
511,39,8,2.45,5
511,39,12,17.15,35
511,39,13,17.15,35
511,39,19,7.35,15
511,40,1,1.45,5
511,40,7,1.45,5
511,40,8,1.45,5
511,40,12,10.15,35
511,40,13,10.15,35
511,40,19,4.35,15
511,41,1,2.25,5
511,41,7,2.25,5
511,41,8,2.25,5
511,41,12,15.75,35
511,41,13,15.75,35
511,41,19,6.75,15
511,42,1,4.10,5
511,42,7,4.10,5
511,42,8,4.10,5
511,42,12,28.70,35
511,42,13,28.70,35
511,42,19,12.30,15
511,43,1,3.30,5
511,43,7,3.30,5
511,43,8,3.30,5
511,43,12,23.10,35
511,43,13,23.10,35
511,43,19,9.90,15
512,38,1,4.15,5
512,38,7,4.15,5
512,38,8,4.15,5
512,38,12,29.05,35
512,38,13,29.05,35
512,38,19,12.45,15
512,39,1,1.40,5
512,39,7,1.40,5
512,39,8,1.40,5
512,39,12,9.80,35
512,39,13,9.80,35
512,39,19,4.20,15
512,40,1,3.35,5
512,40,7,3.35,5
512,40,8,3.35,5
512,40,12,23.45,35
512,40,13,23.45,35
512,40,19,10.05,15
512,41,1,3.65,5
512,41,7,3.65,5
512,41,8,3.65,5
512,41,12,25.55,35
512,41,13,25.55,35
512,41,19,10.95,15
512,42,1,,5
512,42,7,,5
512,42,8,,5
512,42,12,,35
512,42,13,,35
512,42,19,,15
512,43,1,3.15,5
512,43,7,3.15,5
512,43,8,3.15,5
512,43,12,22.05,35
512,43,13,22.05,35
512,43,19,9.45,15
513,38,1,2.70,5
513,38,7,2.70,5
513,38,8,2.70,5
513,38,12,18.90,35
513,38,13,18.90,35
513,38,19,8.10,15
513,39,1,2.90,5
513,39,7,2.90,5
513,39,8,2.90,5
513,39,12,20.30,35
513,39,13,20.30,35
513,39,19,8.70,15
513,40,1,,5
513,40,7,,5
513,40,8,,5
513,40,12,,35
513,40,13,,35
513,40,19,,15
513,41,1,4.10,5
513,41,7,4.10,5
513,41,8,4.10,5
513,41,12,28.70,35
513,41,13,28.70,35
513,41,19,12.30,15
513,42,1,3.90,5
513,42,7,3.90,5
513,42,8,3.90,5
513,42,12,27.30,35
513,42,13,27.30,35
513,42,19,11.70,15
513,43,1,4.10,5
513,43,7,4.10,5
513,43,8,4.10,5
513,43,12,28.70,35
513,43,13,28.70,35
513,43,19,12.30,15
514,38,1,4.80,5
514,38,7,4.80,5
514,38,8,4.80,5
514,38,12,33.60,35
514,38,13,33.60,35
514,38,19,14.40,15
514,39,1,3.60,5
514,39,7,3.60,5
514,39,8,3.60,5
514,39,12,25.20,35
514,39,13,25.20,35
514,39,19,10.80,15
514,40,1,2.50,5
514,40,7,2.50,5
514,40,8,2.50,5
514,40,12,17.50,35
514,40,13,17.50,35
514,40,19,7.50,15
514,41,1,,5
514,41,7,,5
514,41,8,,5
514,41,12,,35
514,41,13,,35
514,41,19,,15
514,42,1,4.40,5
514,42,7,4.40,5
514,42,8,4.40,5
514,42,12,30.80,35
514,42,13,30.80,35
514,42,19,13.20,15
514,43,1,4.05,5
514,43,7,4.05,5
514,43,8,4.05,5
514,43,12,28.35,35
514,43,13,28.35,35
514,43,19,12.15,15
515,38,1,4.25,5
515,38,7,4.25,5
515,38,8,4.25,5
515,38,12,29.75,35
515,38,13,29.75,35
515,38,19,12.75,15
515,39,1,3.10,5
515,39,7,3.10,5
515,39,8,3.10,5
515,39,12,21.70,35
515,39,13,21.70,35
515,39,19,9.30,15
515,40,1,4.65,5
515,40,7,4.65,5
515,40,8,4.65,5
515,40,12,32.55,35
515,40,13,32.55,35
515,40,19,13.95,15
515,41,1,3.50,5
515,41,7,3.50,5
515,41,8,3.50,5
515,41,12,24.50,35
515,41,13,24.50,35
515,41,19,10.50,15
515,42,1,2.85,5
515,42,7,2.85,5
515,42,8,2.85,5
515,42,12,19.95,35
515,42,13,19.95,35
515,42,19,8.55,15
515,43,1,3.60,5
515,43,7,3.60,5
515,43,8,3.60,5
515,43,12,25.20,35
515,43,13,25.20,35
515,43,19,10.80,15
516,38,1,4.70,5
516,38,7,4.70,5
516,38,8,4.70,5
516,38,12,32.90,35
516,38,13,32.90,35
516,38,19,14.10,15
516,39,1,4.20,5
516,39,7,4.20,5
516,39,8,4.20,5
516,39,12,29.40,35
516,39,13,29.40,35
516,39,19,12.60,15
516,40,1,3.85,5
516,40,7,3.85,5
516,40,8,3.85,5
516,40,12,26.95,35
516,40,13,26.95,35
516,40,19,11.55,15
516,41,1,4.15,5
516,41,7,4.15,5
516,41,8,4.15,5
516,41,12,29.05,35
516,41,13,29.05,35
516,41,19,12.45,15
516,42,1,4.90,5
516,42,7,4.90,5
516,42,8,4.90,5
516,42,12,34.30,35
516,42,13,34.30,35
516,42,19,14.70,15
516,43,1,2.80,5
516,43,7,2.80,5
516,43,8,2.80,5
516,43,12,19.60,35
516,43,13,19.60,35
516,43,19,8.40,15
517,38,1,4.05,5
517,38,7,4.05,5
517,38,8,4.05,5
517,38,12,28.35,35
517,38,13,28.35,35
517,38,19,12.15,15
517,39,1,4.80,5
517,39,7,4.80,5
517,39,8,4.80,5
517,39,12,33.60,35
517,39,13,33.60,35
517,39,19,14.40,15
517,40,1,4.55,5
517,40,7,4.55,5
517,40,8,4.55,5
517,40,12,31.85,35
517,40,13,31.85,35
517,40,19,13.65,15
517,41,1,3.70,5
517,41,7,3.70,5
517,41,8,3.70,5
517,41,12,25.90,35
517,41,13,25.90,35
517,41,19,11.10,15
517,42,1,3.30,5
517,42,7,3.30,5
517,42,8,3.30,5
517,42,12,23.10,35
517,42,13,23.10,35
517,42,19,9.90,15
517,43,1,4.95,5
517,43,7,4.95,5
517,43,8,4.95,5
517,43,12,34.65,35
517,43,13,34.65,35
517,43,19,14.85,15
518,38,1,2.35,5
518,38,7,2.35,5
518,38,8,2.35,5
518,38,12,16.45,35
518,38,13,16.45,35
518,38,19,7.05,15
518,39,1,2.55,5
518,39,7,2.55,5
518,39,8,2.55,5
518,39,12,17.85,35
518,39,13,17.85,35
518,39,19,7.65,15
518,40,1,2.65,5
518,40,7,2.65,5
518,40,8,2.65,5
518,40,12,18.55,35
518,40,13,18.55,35
518,40,19,7.95,15
518,41,1,2.50,5
518,41,7,2.50,5
518,41,8,2.50,5
518,41,12,17.50,35
518,41,13,17.50,35
518,41,19,7.50,15
518,42,1,2.00,5
518,42,7,2.00,5
518,42,8,2.00,5
518,42,12,14.00,35
518,42,13,14.00,35
518,42,19,6.00,15
518,43,1,2.85,5
518,43,7,2.85,5
518,43,8,2.85,5
518,43,12,19.95,35
518,43,13,19.95,35
518,43,19,8.55,15
519,38,1,2.95,5
519,38,7,2.95,5
519,38,8,2.95,5
519,38,12,20.65,35
519,38,13,20.65,35
519,38,19,8.85,15
519,39,1,4.15,5
519,39,7,4.15,5
519,39,8,4.15,5
519,39,12,29.05,35
519,39,13,29.05,35
519,39,19,12.45,15
519,40,1,2.60,5
519,40,7,2.60,5
519,40,8,2.60,5
519,40,12,18.20,35
519,40,13,18.20,35
519,40,19,7.80,15
519,41,1,1.60,5
519,41,7,1.60,5
519,41,8,1.60,5
519,41,12,11.20,35
519,41,13,11.20,35
519,41,19,4.80,15
519,42,1,4.75,5
519,42,7,4.75,5
519,42,8,4.75,5
519,42,12,33.25,35
519,42,13,33.25,35
519,42,19,14.25,15
519,43,1,4.70,5
519,43,7,4.70,5
519,43,8,4.70,5
519,43,12,32.90,35
519,43,13,32.90,35
519,43,19,14.10,15
520,38,1,4.05,5
520,38,7,4.05,5
520,38,8,4.05,5
520,38,12,28.35,35
520,38,13,28.35,35
520,38,19,12.15,15
520,39,1,4.45,5
520,39,7,4.45,5
520,39,8,4.45,5
520,39,12,31.15,35
520,39,13,31.15,35
520,39,19,13.35,15
520,40,1,3.65,5
520,40,7,3.65,5
520,40,8,3.65,5
520,40,12,25.55,35
520,40,13,25.55,35
520,40,19,10.95,15
520,41,1,3.30,5
520,41,7,3.30,5
520,41,8,3.30,5
520,41,12,23.10,35
520,41,13,23.10,35
520,41,19,9.90,15
520,42,1,3.60,5
520,42,7,3.60,5
520,42,8,3.60,5
520,42,12,25.20,35
520,42,13,25.20,35
520,42,19,10.80,15
520,43,1,,5
520,43,7,,5
520,43,8,,5
520,43,12,,35
520,43,13,,35
520,43,19,,15
521,45,1,,5
521,45,7,,5
521,45,8,,5
521,45,12,,35
521,45,13,,35
521,45,19,,15
521,46,1,3.20,5
521,46,7,3.20,5
521,46,8,3.20,5
521,46,12,22.40,35
521,46,13,22.40,35
521,46,19,9.60,15
521,47,1,3.60,5
521,47,7,3.60,5
521,47,8,3.60,5
521,47,12,25.20,35
521,47,13,25.20,35
521,47,19,10.80,15
521,48,1,2.05,5
521,48,7,2.05,5
521,48,8,2.05,5
521,48,12,14.35,35
521,48,13,14.35,35
521,48,19,6.15,15
521,49,1,3.85,5
521,49,7,3.85,5
521,49,8,3.85,5
521,49,12,26.95,35
521,49,13,26.95,35
521,49,19,11.55,15
521,50,1,,5
521,50,7,,5
521,50,8,,5
521,50,12,,35
521,50,13,,35
521,50,19,,15
522,45,1,,5
522,45,7,,5
522,45,8,,5
522,45,12,,35
522,45,13,,35
522,45,19,,15
522,46,1,3.65,5
522,46,7,3.65,5
522,46,8,3.65,5
522,46,12,25.55,35
522,46,13,25.55,35
522,46,19,10.95,15
522,47,1,2.80,5
522,47,7,2.80,5
522,47,8,2.80,5
522,47,12,19.60,35
522,47,13,19.60,35
522,47,19,8.40,15
522,48,1,,5
522,48,7,,5
522,48,8,,5
522,48,12,,35
522,48,13,,35
522,48,19,,15
522,49,1,3.45,5
522,49,7,3.45,5
522,49,8,3.45,5
522,49,12,24.15,35
522,49,13,24.15,35
522,49,19,10.35,15
522,50,1,4.20,5
522,50,7,4.20,5
522,50,8,4.20,5
522,50,12,29.40,35
522,50,13,29.40,35
522,50,19,12.60,15
523,45,1,,5
523,45,7,,5
523,45,8,,5
523,45,12,,35
523,45,13,,35
523,45,19,,15
523,46,1,1.95,5
523,46,7,1.95,5
523,46,8,1.95,5
523,46,12,13.65,35
523,46,13,13.65,35
523,46,19,5.85,15
523,47,1,1.75,5
523,47,7,1.75,5
523,47,8,1.75,5
523,47,12,12.25,35
523,47,13,12.25,35
523,47,19,5.25,15
523,48,1,3.50,5
523,48,7,3.50,5
523,48,8,3.50,5
523,48,12,24.50,35
523,48,13,24.50,35
523,48,19,10.50,15
523,49,1,1.55,5
523,49,7,1.55,5
523,49,8,1.55,5
523,49,12,10.85,35
523,49,13,10.85,35
523,49,19,4.65,15
523,50,1,4.35,5
523,50,7,4.35,5
523,50,8,4.35,5
523,50,12,30.45,35
523,50,13,30.45,35
523,50,19,13.05,15
524,45,1,3.85,5
524,45,7,3.85,5
524,45,8,3.85,5
524,45,12,26.95,35
524,45,13,26.95,35
524,45,19,11.55,15
524,46,1,4.05,5
524,46,7,4.05,5
524,46,8,4.05,5
524,46,12,28.35,35
524,46,13,28.35,35
524,46,19,12.15,15
524,47,1,1.95,5
524,47,7,1.95,5
524,47,8,1.95,5
524,47,12,13.65,35
524,47,13,13.65,35
524,47,19,5.85,15
524,48,1,,5
524,48,7,,5
524,48,8,,5
524,48,12,,35
524,48,13,,35
524,48,19,,15
524,49,1,2.95,5
524,49,7,2.95,5
524,49,8,2.95,5
524,49,12,20.65,35
524,49,13,20.65,35
524,49,19,8.85,15
524,50,1,4.20,5
524,50,7,4.20,5
524,50,8,4.20,5
524,50,12,29.40,35
524,50,13,29.40,35
524,50,19,12.60,15
525,45,1,3.40,5
525,45,7,3.40,5
525,45,8,3.40,5
525,45,12,23.80,35
525,45,13,23.80,35
525,45,19,10.20,15
525,46,1,3.50,5
525,46,7,3.50,5
525,46,8,3.50,5
525,46,12,24.50,35
525,46,13,24.50,35
525,46,19,10.50,15
525,47,1,4.80,5
525,47,7,4.80,5
525,47,8,4.80,5
525,47,12,33.60,35
525,47,13,33.60,35
525,47,19,14.40,15
525,48,1,4.35,5
525,48,7,4.35,5
525,48,8,4.35,5
525,48,12,30.45,35
525,48,13,30.45,35
525,48,19,13.05,15
525,49,1,4.20,5
525,49,7,4.20,5
525,49,8,4.20,5
525,49,12,29.40,35
525,49,13,29.40,35
525,49,19,12.60,15
